,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.9713516718094142,0.9708282498366982,0.9715279440940975,0.9714742132751208,0.9706976496690403,0.9710045912756334,0.9712565872815906,0.9716823711370118,0.9711249080768304,-0.0006184653074024244,0.006140950581923421,0.001754619837629523,-0.0008825661716263798,0.00255777447522317,0.0017552090921937942,-0.001023305138932644,0.0021170325867597554,0.0005060793080946401,-0.0014588710763701086,0.0011196711436786291,0.0009883640139257475,0.0023607804289029156,0.000202161133636326,0.007241332656956126,0.006293270706445185,0.005038982293130881,0.006222378359735894,0.003128360128765802,0.006295138910975891,-0.0012802359050075682,0.004048999666796036,-0.0025589393552827994,-0.003060929229317411,-0.0045524430147403155,-0.0009563778422860215,-0.003196513852489943,0.0007976790423752163,-0.003555236950084917,-0.0023269594594723035,-0.00968064257674233,-0.0076212030237746715,-0.009325125305909596,-0.005726714162258906,-0.008076643999664353,-0.012003348212975483,-0.012269809200861678,-0.003977602900948397,-0.010452546505518558,-0.01434226699907456,-0.015567960545576931,-0.01835191915536841,-0.022085628080782117,-0.014416599639340175,-0.020788043386628624,-0.022991667343894236,-0.021300183244759734,-0.018961101901099186,-0.01575718828966368,-0.017564616726640198,-0.022095449191128182,-0.02329608332556151,-0.020632839419692503,-0.023183069023806006,-0.023646737805978937,-0.02411568970363494,-0.026178311203018525,-0.026305469715599477,-0.025666635764491266,-0.019751249025482406,-0.0012295619629854825,0.0030013163651016837,0.002390316041382534,0.001667320234775955,0.00016001434696330538,0.005304588508262071,0.003110675477433881,0.002407206186774614,-0.0006165506681954574,0.005768008627991193,-0.0015450514861821201,-0.004670201278122154,-0.003238082825184376,-0.0034712556559354066,-0.0086182155207384,-0.003265668382710379,-0.005883508761895944,-0.0005170385151726013,-0.004524821210399252,-0.005264457992122366,0.023586845132387364,0.018517788351429754,0.02124666437458676,0.01887639753292037,0.01654350505705979,0.017475268975326006,0.016565247499301113,0.02008029437208824,0.019374363232497048,0.014130742272122958
1,0.9713516718094141,1.0,0.9709306923021128,0.9708994282336061,0.9714769403480268,0.9710748623599837,0.9709832766241381,0.9706159546183948,0.9710522563456654,0.9707246709657086,-0.002478388070619305,0.0033119088871248208,-0.0007470814943757374,-0.004061669267755995,0.0009873291225937384,0.00017257858610784178,-0.0032211734286714255,0.00012839134026507596,-0.0020279236887045964,-0.003985449776529695,-0.000956605837166528,-0.00144898959038098,-6.717121405335437e-05,-0.0017172121384227028,0.006012825195424945,0.0041189021768472805,0.0027933768735457845,0.004884475153288761,0.0006411245547521187,0.0055768728911548444,-0.0025107739043315563,0.0011261114111321554,-0.004576255587666985,-0.004552163019530682,-0.006346120247402334,-0.0023922595658090644,-0.004047189921739264,-0.0012227441207532475,-0.004965721526575471,-0.004805228235730254,-0.01026218536298416,-0.008320096930986245,-0.010618424168025878,-0.007047146907027475,-0.00979408059165312,-0.01309613275337295,-0.014315305882434657,-0.004949669149541105,-0.010178927347597046,-0.015297475728212856,-0.015365484191344878,-0.018166756486521392,-0.021385802513186197,-0.014151250645032972,-0.02033704374940706,-0.0227819240477003,-0.021104364594555274,-0.018738108546283685,-0.015770527721926792,-0.017645421377831125,-0.022722251366927255,-0.022453547090016044,-0.019969161352958797,-0.02204322740210183,-0.023112467203908808,-0.023429771234160426,-0.02510392403016358,-0.02587065396891441,-0.026096764215222685,-0.019216052630884415,0.0008423250749237727,0.005514318475420354,0.0045200619737865355,0.005465984252101846,0.0013904845275946917,0.008791038726887596,0.0044584941778281935,0.004546801703308045,0.001429947067114266,0.008183785250868648,-0.0008636314831215029,-0.0037476540143463384,-0.002867996311252715,-0.002779889221934976,-0.008454313798181038,-0.0034401269708127877,-0.005477832967402764,0.00035679692695876803,-0.0038637363111274693,-0.00513593465441064,0.018548302607876602,0.01316521762546482,0.016960359571770285,0.01424828070325993,0.012080160732228397,0.012595688650844336,0.012013619393825262,0.014891165369195871,0.01585113832008625,0.00948021160725055
2,0.9708282498366982,0.9709306923021128,1.0,0.9708085716700052,0.9708683619543824,0.9702204533355246,0.9698887686917284,0.9706769197522704,0.9710566689142067,0.9705748088128012,-0.0026019908045890267,0.003751272710307385,-0.0007175199331753597,-0.003385668909524029,0.0007593299085448923,-9.805718840443731e-06,-0.003516397136245351,0.0003446307283498097,-0.0019711533016288215,-0.003944934410180962,0.003698713183156234,0.003453453614262311,0.004132682351358444,0.002165177602295649,0.009169831434540397,0.009332658851239357,0.007020965306796576,0.008130092689776165,0.004902659197084056,0.008611062799079559,0.0002692943088110282,0.003770772315026885,-0.00211806517741889,-0.0019430688909587489,-0.004048068591867752,-0.0004180508977151853,-0.0016153696891809438,0.0016489229104403175,-0.0019301091179390664,-0.001716166721737364,-0.013052433801474392,-0.010381806230225953,-0.01236346064330488,-0.009927173501161188,-0.011516583343460658,-0.014134385140500413,-0.015690868295751566,-0.00683453659011961,-0.013508921984415508,-0.017132106816575145,-0.017672353919869092,-0.02048397478379378,-0.02425962653673889,-0.017182979299954326,-0.023338037766885013,-0.025071578299499905,-0.023398586379085838,-0.021457883608799144,-0.01903868994208867,-0.020543766508530244,-0.01910907157720168,-0.020881517859991365,-0.017272297257596474,-0.019364097500657134,-0.020181566153856058,-0.01920430426023062,-0.022641849679490348,-0.02294690277126653,-0.022124753101906095,-0.016129068802749353,0.0012227872803602508,0.006663920535896235,0.005085583426173436,0.0057701606795525886,0.002020622099009989,0.008471420936462335,0.0046541013222033975,0.005444213417434277,0.002890484445623901,0.00921620125013755,-0.0023154105312138376,-0.00479540289697471,-0.004561073902689465,-0.0033208035032719534,-0.009390558861214966,-0.004774964695398574,-0.007332314933241534,-0.0022618279542331726,-0.004515748863722669,-0.006836195337704489,0.019552951370121027,0.014220036488810567,0.017385850006148302,0.01493917420663385,0.013761859794029111,0.014805436657851324,0.013011392239377547,0.01603390303204911,0.015568856337343222,0.011222115502882388
3,0.9715279440940975,0.9708994282336062,0.9708085716700052,0.9999999999999999,0.971953827589163,0.9704038520676024,0.9705594030220871,0.9706830092039955,0.9708348141069698,0.9712738221031435,0.0008150928883744681,0.007518571651145516,0.003635103663522671,0.0011355821017125067,0.005101079015106826,0.0037700982559500883,-0.00040414521176095715,0.004080426821087539,0.0018106888902333078,-0.0006509001311588941,-0.00046503530761683775,-0.0006542487987576844,0.0009738246149288768,-0.0014629288246879387,0.006779011331813413,0.004473971298079892,0.0025083036588498717,0.0040557428409264025,0.0013599163613349805,0.005193787931173393,-0.005956867420049018,-0.0014593997542117494,-0.008100952282286493,-0.007506901450448572,-0.008889488698870514,-0.0060521207931199745,-0.007648217785790341,-0.0037312520799579153,-0.008609502679070685,-0.007179135050287465,-0.009560539285244501,-0.007520835740665603,-0.010897915197569297,-0.0067516951247198675,-0.008800871198160188,-0.011791550838356417,-0.013241933756926576,-0.004699178237902194,-0.010833418320760317,-0.014728617844751548,-0.011935058412555348,-0.015893741279164746,-0.019431044458173067,-0.01130670483261191,-0.017810425662912188,-0.021319718127880385,-0.017433547452210377,-0.016165575401554916,-0.012612801971897956,-0.014818052305784386,-0.020872475350380258,-0.02212584354319371,-0.01967032118910604,-0.020946630353128784,-0.0212691396810829,-0.02120649219382052,-0.023392541331270333,-0.024615019750416953,-0.024037013569913102,-0.018216234710267412,-0.004013209104023296,0.0007150611800192855,0.0006248502947602459,0.0017954331711582618,-0.00358317772327552,0.002909817498526869,3.558867325325679e-05,-0.00037149122338633525,-0.003329689955801961,0.00409547064558672,0.0002913288852588058,-0.002480562053400921,-0.0009493675269811276,-0.0008785759503640396,-0.0069505663465607,-0.0018794016626287682,-0.0033950711644866777,0.0009445471993497755,-0.0018687067287763664,-0.0037017118914710965,0.02326353703752806,0.017801725411584247,0.020983662306363046,0.01815958490599975,0.015328404869326006,0.016714732806731452,0.015173686470210205,0.01842158456458785,0.017906110175806067,0.01397876721306141
4,0.9714742132751208,0.9714769403480269,0.9708683619543824,0.971953827589163,1.0,0.9719331150049997,0.9715471295363763,0.9715530592602624,0.9718432013296823,0.9716734585346857,-0.0029509718692669698,0.004382948598930148,-0.0006819604425778253,-0.0033909384519448284,0.0005683357824314959,-0.000245504350224457,-0.003767977884415051,0.0005254530822696998,-0.0026949649584922693,-0.004048629712143163,0.0019010952789343808,0.0018095734798569487,0.0031016559592431147,0.0012218500003283695,0.008644465659973023,0.007549514599666118,0.006003989372825168,0.0066535434851204165,0.0032974058638922795,0.00851607167560921,-0.0006681727711160874,0.003444241157112969,-0.0019872096959362216,-0.0032325070412340252,-0.004615406741301817,-0.0009119128107129941,-0.002563338864778462,0.0008074773385959637,-0.004255165924131572,-0.002242468111259098,-0.009665938742225329,-0.009733384945816928,-0.011745444530276091,-0.0085293368968674,-0.010612160401101092,-0.012091631094284518,-0.014706865243191786,-0.006110081983548308,-0.011108672273161225,-0.016405619031059204,-0.013975553575496154,-0.01738667247306835,-0.02106023678443504,-0.01378565610363798,-0.02013212341461389,-0.021254881692367698,-0.020105087632921546,-0.018543471032299037,-0.014555108848052752,-0.017274714757431017,-0.023636579138600053,-0.024218523135587176,-0.02141078811169363,-0.024044096805764834,-0.02420278790696361,-0.024369829282946093,-0.025853951566989646,-0.02697518359864807,-0.0262421109057499,-0.019994041205360358,-0.0027250359013454854,0.0012544051237520844,0.0003438289194880562,0.00022405543737973198,-0.0022493270559867666,0.003483702873185825,0.0007878230496385814,0.0002825741985577799,-0.0021325234810491696,0.0032985312304660264,0.0014095814391462706,-0.000389743553099844,-0.00032676918953167706,0.00018592147631220035,-0.005803333935780139,-0.0006602082607594752,-0.0025133836543331702,0.0026961688821687904,-0.0008034146665234256,-0.0023650491093550204,0.01990510524322106,0.01552146228521047,0.018966472138559,0.015953407224679292,0.01349657396560984,0.01466954421990581,0.013424264456055822,0.017060319747556753,0.016170743730456322,0.011310141640866057
5,0.9706976496690403,0.9710748623599837,0.9702204533355248,0.9704038520676023,0.9719331150049998,1.0,0.9711703179855786,0.9706000966412266,0.9707666523877954,0.9704700773440242,0.0019834347093550635,0.007417586197067055,0.002988366764221971,0.00039077017492100143,0.00422318262724435,0.0041076704360233016,-0.00024585808415504795,0.004499161612056529,0.0015390856551932292,0.00020796825394669497,0.0017488199385074985,0.001521013501455768,0.0025765850793577003,4.658768370886779e-06,0.007650815907785165,0.007176174686835287,0.005127718690075164,0.006012025601003406,0.003162126591127071,0.007322213010641183,0.0003714424247097516,0.004870183825507826,-0.000994630428775927,-0.0015044456897384266,-0.003361439744703776,0.00024615693416997394,-0.0013916353883578342,0.0018937618929036144,-0.0007967566854336213,-0.0011725579449939616,-0.009245105571485286,-0.006176526458673082,-0.0101135770152199,-0.004961145319485186,-0.007730087429366558,-0.010506199098681031,-0.012875318529270817,-0.00434344332806789,-0.008999501933387838,-0.013062250150375107,-0.017289601869230127,-0.020446039986750146,-0.02380013222156469,-0.016687350072777864,-0.022982422755478512,-0.024894069377931812,-0.022779143904697343,-0.02126927886282503,-0.01744578743732038,-0.019975097246905448,-0.023689839776931926,-0.02331338405003633,-0.02154182418200494,-0.023290257284614906,-0.0234105817363822,-0.02281941086981175,-0.02626738781458805,-0.026619857510629247,-0.025950946551122792,-0.019381953098563796,-0.0032836293097380704,0.000999868268811324,0.0006773791513060282,0.00014976680642823925,-0.0021471373507008893,0.0037697300594860825,0.0006524282187546492,0.0005685290928274634,-0.002477265971393181,0.004571879954449113,-0.004473277714830988,-0.007684394819054979,-0.006240650802771374,-0.005740746168813289,-0.011247979402357257,-0.006738762335202034,-0.008630831977738543,-0.0040817905172729685,-0.006621352956720394,-0.007701235675140179,0.023489355558491094,0.018822965059709977,0.022576743177977105,0.019442249080065806,0.01765278708262833,0.01771988615825504,0.01569742577168687,0.0198914718324156,0.020200167145813405,0.014194346342812313
6,0.9710045912756334,0.9709832766241381,0.9698887686917284,0.9705594030220871,0.9715471295363763,0.9711703179855786,1.0,0.971295581390887,0.970952566527558,0.970149116678426,4.444560183141732e-05,0.007368775721084872,0.0022917449459324253,-0.000560189170692348,0.003942214428773445,0.0029710192263938027,-0.0006817560257700916,0.0038667747355256663,0.002467368909475677,0.0002913628823161271,-0.0018630753139649882,-0.001064721814570793,-0.00012974140019722635,-0.001596857220397263,0.005537828595666307,0.005239005229071986,0.0032440458263187223,0.004030438718234325,0.0006802327547245967,0.004442619708171681,-0.003976182136935989,0.00018234818511575368,-0.0052746168229377685,-0.0058523934139740235,-0.007236876606274401,-0.0033879109822133177,-0.005959981494420773,-0.002465213516946568,-0.005939260747586777,-0.005487619773333664,-0.014089139998131061,-0.012458521872892044,-0.014759347748649176,-0.010000156073337218,-0.014066541245606605,-0.01597230439739836,-0.01747908349264053,-0.00939657707754203,-0.01503494128791963,-0.01854404519166098,-0.01264667116866313,-0.015807314110427618,-0.01911431295540377,-0.011922928775317447,-0.018263786526327513,-0.02069284612539913,-0.017976112544526027,-0.016487631264708338,-0.012452152374352089,-0.01565191749191032,-0.019254635626333304,-0.02042055621273881,-0.018057627639750325,-0.018966494960300024,-0.02008162879439197,-0.01984534296363074,-0.021484547399105068,-0.02208343525478187,-0.021373910759932217,-0.01657813499368172,-0.002371052679014054,0.0021552635584491074,0.0009439762852649633,0.001507551691943683,-0.00162891826623876,0.0042313841461338745,0.0013093020894979468,0.0012846557447498247,-0.0012008640384703305,0.004054092842725754,-0.008074970480491685,-0.010591626117672009,-0.010770384713261342,-0.009791595493847257,-0.01423147076052518,-0.009706439582040004,-0.012309575681144446,-0.007066244749221293,-0.010712135207582973,-0.012328474097942256,0.019744541378324532,0.015229498717000856,0.01820912658214627,0.01618316251164779,0.013419799148075647,0.014322070865038833,0.013451224010390353,0.016876243909980174,0.01637506815919756,0.011090313703154412
7,0.9712565872815906,0.9706159546183948,0.9706769197522704,0.9706830092039956,0.9715530592602623,0.9706000966412266,0.971295581390887,1.0,0.9706626371049983,0.9704564021013468,-0.002346128664254532,0.003473768143576223,-0.0015775061715944312,-0.0042136183352103965,0.00020875226347073935,-0.0018368883988653913,-0.0057477010719539446,-0.00039238729046658775,-0.0027968546463154,-0.004470887002013314,0.0024195687147320144,0.002510078370377572,0.00464214519546341,0.0013072217869821373,0.008953989207223052,0.008182652493202637,0.005643498009670957,0.008225482426334937,0.004908748709881419,0.008810329002557757,-0.0001756296872208443,0.0029991566251727215,-0.0021243361474794988,-0.0023472332382070155,-0.004331353419082485,-0.0005227265089417527,-0.0019631856808938293,0.001483929663207883,-0.002801870262130194,-0.002313205222808242,-0.008280427698409176,-0.006468161421620693,-0.008548355788383453,-0.004720588342493404,-0.0074537982568759105,-0.010845458621144593,-0.011710401589757558,-0.0038151585235734658,-0.009528110799358598,-0.014023673664202523,-0.018800962951473727,-0.020704011825192322,-0.02534490713614003,-0.018469299282166632,-0.02271956733961797,-0.02579190481665806,-0.02290689244327196,-0.022500717208047853,-0.01857900941425972,-0.02078634158104202,-0.021110553962724765,-0.02254446471338039,-0.01935357908740656,-0.021697834641843678,-0.022642383746862206,-0.021616396777124378,-0.02398451347784162,-0.02445440981391764,-0.023866311709270362,-0.01841942077749312,-0.0022004910733451457,0.002460829212846189,0.002075905473320864,0.003189477882980851,-0.00124031707672203,0.0049091601126942394,0.001775627822331485,0.0021737281797780763,-0.0009119825211526421,0.005946811912993161,-0.0007474575105387447,-0.0038817933392707557,-0.003097988170764953,-0.0026826527739868544,-0.00872135495560332,-0.0036684013553686125,-0.005450884531541232,-0.00028861231471663767,-0.0027323634421744796,-0.004916905555379499,0.02124802729628501,0.016803555468589353,0.020623419363605566,0.017595275208699405,0.015718042564860688,0.01599123568722363,0.01414098761842165,0.018065140055402745,0.017996064693430527,0.011810968920649334
8,0.971682371137012,0.9710522563456654,0.9710566689142067,0.9708348141069698,0.9718432013296823,0.9707666523877954,0.970952566527558,0.9706626371049984,1.0,0.9715038620691695,-0.003035033197418874,0.0030815649104492257,-0.0011390917063530737,-0.004154022400642747,0.0001015694424375931,-0.0010701571718106208,-0.004673944560040251,3.426595259974144e-05,-0.0018700056702883655,-0.004304394181380096,0.0031156746289673883,0.003346943724674782,0.004540613982734054,0.0026091161484156017,0.009947058960315188,0.008668804692730719,0.0073069393280636415,0.008554380894949164,0.005551435063733351,0.00941647810058407,0.002516185545044059,0.006512990409161744,0.0003356967087860241,0.0006064283577302685,-0.0011956623294987327,0.0025536881201284316,0.0010563810975031268,0.00513914247171087,0.000579183701284021,0.0012274845981196374,-0.009876998562922682,-0.0074977656987347575,-0.009499049265190624,-0.006891605936548611,-0.009357401490532338,-0.012325463129554836,-0.01351908286460756,-0.005346666134303932,-0.010085306904441687,-0.014621626430484405,-0.017796725135292093,-0.02188628139182275,-0.02479426886727032,-0.0167078588338103,-0.023422047524730417,-0.025826472675249824,-0.023992467601860672,-0.021823168452429372,-0.018054723902804912,-0.02020377677000239,-0.021392624565663335,-0.021811278398172505,-0.018335837607309263,-0.020297440051941895,-0.021578512150866355,-0.02093993810507443,-0.02344773505473458,-0.02375110447784696,-0.022821010556978178,-0.016933895209275185,-0.0043434337896879035,-0.001492690144434769,-0.0017361817605407734,-7.677959110327388e-05,-0.004180862923030557,0.001478317950861476,-0.002468607956198239,-0.0012242326270778278,-0.005057479756753597,0.0021239668454116362,-0.005203579602826916,-0.007295083796459206,-0.006712583983226821,-0.0059837700370272565,-0.012488692257961327,-0.0074525524449405274,-0.00982706059280103,-0.00390179162674755,-0.007384512908083041,-0.009506882191282963,0.015549866071363539,0.01052630642564622,0.014298471737117279,0.01179093619226617,0.009176189655778962,0.01040877339277143,0.008731288101735221,0.013001367692344355,0.011897700638384577,0.006680805101177883
9,0.9711249080768303,0.9707246709657086,0.9705748088128011,0.9712738221031435,0.9716734585346856,0.9704700773440244,0.9701491166784258,0.9704564021013468,0.9715038620691695,1.0,-0.006434075983112611,-0.0017982050215614525,-0.005404206404221707,-0.008192188660888786,-0.0043838406047715574,-0.004931769748438261,-0.008872044915159022,-0.00426024688935629,-0.0069820327391231386,-0.009403900110647689,-0.00416357868080653,-0.003068415215000042,-0.001568813112549078,-0.004047305521501841,0.0034797931638914977,0.0013632530960504836,0.00044555984195487647,0.0016086601799541952,-0.002007722414151458,0.002998232325288291,-0.0037893188125145572,0.00042938096717222646,-0.005358899417809618,-0.005793011712351509,-0.006369929811336757,-0.0034996781051031957,-0.005100585208359064,-0.0018960600785373441,-0.005435375934435705,-0.004393578051569789,-0.0076737700671682015,-0.006141087663375944,-0.008252067509561313,-0.004077476305533631,-0.007284941441741851,-0.009485237005807914,-0.011738495929054894,-0.00253413900113364,-0.008435474622174846,-0.01311365220987133,-0.013436597484402558,-0.015817443319172873,-0.020649368248398532,-0.012683852877465995,-0.01862312887629779,-0.02158488029864903,-0.01864347481809138,-0.017949792337104392,-0.014036339531505161,-0.01612280943964414,-0.018499590003819868,-0.01944845237205001,-0.017074043839697555,-0.01891669406668288,-0.01959960526302983,-0.01947969062423242,-0.021679099915063976,-0.022664352883173283,-0.021755672256243173,-0.015614847891068146,-0.004292410884011735,-0.0008902527282758837,-0.0013618020665043765,-0.0005133692097900965,-0.004433363838758246,0.0017646367039520824,-0.0004511465318790858,-0.000949798107793182,-0.004141981119143862,0.0024943554149439028,-0.0019353817978271421,-0.0038992301512849993,-0.0030056240364367457,-0.002456864345380818,-0.008687584818084088,-0.0036603635790582686,-0.006169275677131542,-0.000595146441449061,-0.003887898010454597,-0.005492255538133167,0.023388280823909965,0.018808642331890706,0.02164413252546733,0.01945505263539494,0.016093043947473795,0.01751817934661558,0.016967473710447867,0.020060568570183963,0.01903557160814224,0.013449628903525536
